job_id,office,position_title,date,year,skill,skill_category,source_file
MEM-114-26,The Office of Congresswoman Laura Gillen,Press Secretary,2026-04-20,2026,Social Media,communications,HVAPS_Template_Members_2026_04_20_2026.json
MEM-114-26,The Office of Congresswoman Laura Gillen,Press Secretary,2026-04-20,2026,Newsletter,communications,HVAPS_Template_Members_2026_04_20_2026.json
MEM-114-26,The Office of Congresswoman Laura Gillen,Press Secretary,2026-04-20,2026,Constituent Services,constituent,HVAPS_Template_Members_2026_04_20_2026.json
MEM-114-26,The Office of Congresswoman Laura Gillen,Press Secretary,2026-04-20,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_04_20_2026.json
MEM-114-26,The Office of Congresswoman Laura Gillen,Press Secretary,2026-04-20,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_20_2026.json
MEM-113-26,Congresswoman Nellie Pou (NJ-09),Staff Assistant/Scheduler,2026-04-20,2026,Bilingual (any),language,HVAPS_Template_Members_2026_04_20_2026.json
MEM-113-26,Congresswoman Nellie Pou (NJ-09),Staff Assistant/Scheduler,2026-04-20,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_04_20_2026.json
MEM-113-26,Congresswoman Nellie Pou (NJ-09),Staff Assistant/Scheduler,2026-04-20,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_20_2026.json
MEM-113-26,Congresswoman Nellie Pou (NJ-09),Staff Assistant/Scheduler,2026-04-20,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_20_2026.json
MEM-109-26,House Budget Committee Republicans,Press Secretary,2026-04-06,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_4_6_2026.json
MEM-109-26,House Budget Committee Republicans,Press Secretary,2026-04-06,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_4_6_2026.json
MEM-109-26,House Budget Committee Republicans,Press Secretary,2026-04-06,2026,Talking Points,communications,HVAPS_Template_Members_2026_4_6_2026.json
MEM-109-26,House Budget Committee Republicans,Press Secretary,2026-04-06,2026,Social Media,communications,HVAPS_Template_Members_2026_4_6_2026.json
MEM-109-26,House Budget Committee Republicans,Press Secretary,2026-04-06,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_4_6_2026.json
MEM-108-26,"Transportation and Infrastructure Subcommittee on Aviation, Democratic Staff",Aviation Intern,2026-04-06,2026,Transportation,policy,HVAPS_Template_Members_2026_4_6_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Defense / National Security,policy,HVAPS_Template_Members_2026_3_30_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Veterans Affairs,policy,HVAPS_Template_Members_2026_3_30_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Agriculture,policy,HVAPS_Template_Members_2026_3_30_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Casework,constituent,HVAPS_Template_Members_2026_3_30_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Constituent Services,constituent,HVAPS_Template_Members_2026_3_30_2026.json
MEM-104-26,Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Driver's License,soft_skill,HVAPS_Template_Members_2026_3_30_2026.json
MEM-103-26,The Office of Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Casework,constituent,HVAPS_Template_Members_2026_3_30_2026.json
MEM-103-26,The Office of Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Supervisory / Management,soft_skill,HVAPS_Template_Members_2026_3_30_2026.json
MEM-103-26,The Office of Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_3_30_2026.json
MEM-103-26,The Office of Congressman Steven Horsford (NV-04),Field Representative,2026-03-30,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_3_30_2026.json
MEM-140-26,Office of Congressman Eric Sorensen (D-IL-17),Constituent Service Representative (Caseworker),2026-04-27,2026,Casework,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-140-26,Office of Congressman Eric Sorensen (D-IL-17),Constituent Service Representative (Caseworker),2026-04-27,2026,Constituent Services,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-140-26,Office of Congressman Eric Sorensen (D-IL-17),Constituent Service Representative (Caseworker),2026-04-27,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-140-26,Office of Congressman Eric Sorensen (D-IL-17),Constituent Service Representative (Caseworker),2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Spanish,language,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Bilingual (any),language,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Casework,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Town Halls / Events,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-139-26,THE OFFICE OF CONGRESSWOMAN LAURA GILLEN,Caseworker/Community Liaison *Bilingual Spanish *,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Talking Points,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Social Media,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Digital Strategy,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Newsletter,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Town Halls / Events,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-138-26,Office of Congresswoman Rashida Tlaib (MI-12),Communications Director,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-137-26,U.S. Representative Derek Tran (CA-45),District Staff Assistant,2026-04-27,2026,Casework,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-137-26,U.S. Representative Derek Tran (CA-45),District Staff Assistant,2026-04-27,2026,Town Halls / Events,constituent,HVAPS_Template_Members_2026_04_27_2026.json
MEM-137-26,U.S. Representative Derek Tran (CA-45),District Staff Assistant,2026-04-27,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-137-26,U.S. Representative Derek Tran (CA-45),District Staff Assistant,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-136-26,Office of Congresswoman Rashida Tlaib,Scheduler,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-135-26,U.S. Representative Laura Gillen (NY-04),Staff Assistant / Driver,2026-04-27,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-135-26,U.S. Representative Laura Gillen (NY-04),Staff Assistant / Driver,2026-04-27,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-135-26,U.S. Representative Laura Gillen (NY-04),Staff Assistant / Driver,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-135-26,U.S. Representative Laura Gillen (NY-04),Staff Assistant / Driver,2026-04-27,2026,Driver's License,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-134-26,Congressman Tom Suozzi,Communications Director,2026-04-27,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-134-26,Congressman Tom Suozzi,Communications Director,2026-04-27,2026,Talking Points,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-134-26,Congressman Tom Suozzi,Communications Director,2026-04-27,2026,Social Media,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-134-26,Congressman Tom Suozzi,Communications Director,2026-04-27,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,CMS / Website Management,software,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Agriculture,policy,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Legislative Research,legislative,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Committee Work,legislative,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Strong Writing Skills,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-133-26,Chairman Rick Crawford,Staff Assistant/Legislative Correspondent,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-132-26,Office of Congressman Wesley Bell (MO-01),Legislative Correspondent,2026-04-27,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_04_27_2026.json
MEM-132-26,Office of Congressman Wesley Bell (MO-01),Legislative Correspondent,2026-04-27,2026,Legislative Research,legislative,HVAPS_Template_Members_2026_04_27_2026.json
MEM-132-26,Office of Congressman Wesley Bell (MO-01),Legislative Correspondent,2026-04-27,2026,Project Management,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-132-26,Office of Congressman Wesley Bell (MO-01),Legislative Correspondent,2026-04-27,2026,Attention to Detail,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-132-26,Office of Congressman Wesley Bell (MO-01),Legislative Correspondent,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Speechwriting,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Talking Points,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Social Media,communications,HVAPS_Template_Members_2026_04_27_2026.json
MEM-131-26,Office of U.S. Representative LaMonica McIver,Press Secretary,2026-04-27,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_04_27_2026.json
MEM-081-26,Office of Congressman David Scott (GA-13),Legislative Director,2026-03-16,2026,Finance / Tax Policy,policy,HVAPS_Template_Members_2026_3_16_2026.json
MEM-081-26,Office of Congressman David Scott (GA-13),Legislative Director,2026-03-16,2026,Agriculture,policy,HVAPS_Template_Members_2026_3_16_2026.json
MEM-081-26,Office of Congressman David Scott (GA-13),Legislative Director,2026-03-16,2026,Supervisory / Management,soft_skill,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Talking Points,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Social Media,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Constituent Services,constituent,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Supervisory / Management,soft_skill,HVAPS_Template_Members_2026_3_16_2026.json
MEM-079-26,Office of Congressman Pat Ryan (NY-18),Communications Director,2026-03-16,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Adobe InDesign,software,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Adobe Photoshop,software,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Adobe Illustrator,software,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Capitol Hill Experience,experience,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Press Releases / Statements,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Talking Points,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Social Media,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Digital Strategy,communications,HVAPS_Template_Members_2026_3_16_2026.json
MEM-076-26,"House Committee on Education and Workforce, Minority Staff",Press Secretary,2026-03-16,2026,Fast-Paced Environment,soft_skill,HVAPS_Template_Members_2026_3_16_2026.json
MEM-074-26,The Office of Sara Jacobs (CA-51),Military and Veterans Liaison & Community Representative,2026-03-16,2026,Bilingual (any),language,HVAPS_Template_Members_2026_3_16_2026.json
MEM-074-26,The Office of Sara Jacobs (CA-51),Military and Veterans Liaison & Community Representative,2026-03-16,2026,Veterans Affairs,policy,HVAPS_Template_Members_2026_3_16_2026.json
MEM-074-26,The Office of Sara Jacobs (CA-51),Military and Veterans Liaison & Community Representative,2026-03-16,2026,Casework,constituent,HVAPS_Template_Members_2026_3_16_2026.json
MEM-074-26,The Office of Sara Jacobs (CA-51),Military and Veterans Liaison & Community Representative,2026-03-16,2026,Community Outreach,constituent,HVAPS_Template_Members_2026_3_16_2026.json
MEM-074-26,The Office of Sara Jacobs (CA-51),Military and Veterans Liaison & Community Representative,2026-03-16,2026,Town Halls / Events,constituent,HVAPS_Template_Members_2026_3_16_2026.json
MEM-073-26,Office of Rep. Mike Levin (CA-49),Caseworker (Temporary),2026-03-16,2026,Quorum,software,HVAPS_Template_Members_2026_3_16_2026.json
